Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
BRA-LU3-J190,254,Luiz Inácio Lula da Silva,Brasil,Completed,2024-02-14,2024-02-15,2,Egypt,Africa,Cairo,Bilateral,Working Visit,NA,Abdel Fattah al-Sisi,Jefe de Estado/Gobierno,"Visita a Egipto; canal de Suez, BRICS y Gaza. Tramo 1.",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-do-presidente-luiz-inacio-lula-da-silva-ao-egito-15-de-janeiro-de-2024/,High,Gira Egipto-Etiopia 14-18/02/2024.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J190,255,Luiz Inácio Lula da Silva,Brasil,Completed,2024-02-17,2024-02-18,2,Ethiopia,Africa,Addis Ababa,Multilateral,Regional Summit,TRUE,Cúpula da União Africana,NA,Cumbre de la UA; la comparacion de Gaza con el Holocausto desato crisis con Israel (declarado persona non grata). Tramo 2 (final).,https://www.correiobraziliense.com.br/politica/2024/02/6803363-lula-embarca-para-a-etiopia-e-participa-de-reuniao-com-uniao-africana.html,Medium,Crisis diplomatica con Israel.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J191,256,Luiz Inácio Lula da Silva,Brasil,Completed,2024-02-28,2024-02-29,2,Guyana,South America,Georgetown,Multilateral,Regional Summit,TRUE,Cúpula da CARICOM,NA,Cumbre de la CARICOM; tension Guyana-Venezuela por el Esequibo. Tramo 1.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/aviso-as-redacoes/viagem-do-presidente-lula-a-georgetown-por-ocasiao-da-46a-cupula-do-mercado-comum-e-comunidade-no-caribe-2013-caricom-2013-28-de-fevereiro-credenciamento,High,Gira 28/2-1/3/2024.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J191,257,Luiz Inácio Lula da Silva,Brasil,Completed,2024-03-01,2024-03-01,1,Saint Vincent and the Grenadines,Caribbean,Kingstown,Multilateral,Regional Summit,NA,VIII Cúpula da CELAC,NA,Cumbre CELAC en Kingstown. Tramo 2 (final).,https://agenciagov.ebc.com.br/noticias/202402/viii-cupula-da-comunidade-de-estados-latino-americanos-e-caribenhos-celac-2013-kingstown-1o-de-marco-de-2024,High,1/03/2024.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J192,258,Luiz Inácio Lula da Silva,Brasil,Completed,2024-07-08,2024-07-08,1,Paraguay,South America,Asunción,Multilateral,Regional Summit,TRUE,Cúpula do MERCOSUL,NA,"64a Cumbre del Mercosur en Asuncion, Paraguay (ingreso pleno de Bolivia al bloque anunciado en la cumbre).",https://www.gov.br/planalto/en/latest-news/2024/07/lula-to-attend-64th-mercosur-summit-in-paraguay-make-official-visit-to-bolivia,High,"8-9/07/2024. Confirmar sede/fecha. CORRECCION ESTRUCTURAL 2026-07-20: el dato original ubicaba la Cumbre del Mercosur en Santa Cruz de la Sierra, Bolivia. Fuentes oficiales (Planalto, Agencia Brasil) confirman que la 64a Cumbre del Mercosur (evento multilateral, Counterpart_Event) ocurrio en Asuncion, Paraguay, el 8/7/2024; Lula viajo luego a Santa Cruz de la Sierra, Bolivia, el 9/7/2024 para una VISITA BILATERAL SEPARADA con el presidente Luis Arce. Se corrige pais/ciudad/fecha de ESTA fila al evento multilateral (Asuncion). PENDIENTE DE DECISION DEL USUARIO: el tramo bilateral a Bolivia (Santa Cruz de la Sierra, 9/7/2024, reunion con Arce) NO esta representado como fila propia en la base; evaluar si corresponde agregarlo como nueva fila Bilateral/Working Visit.",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J193,259,Luiz Inácio Lula da Silva,Brasil,Completed,2024-08-05,2024-08-06,2,Chile,South America,Santiago,Bilateral,State Visit,NA,Gabriel Boric,Jefe de Estado/Gobierno,Visita de Estado a Chile; integracion regional y democracia.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/aviso-as-redacoes/viagem-do-presidente-luiz-inacio-lula-da-silva-a-santiago-chile-5-e-6-de-agosto-de-2024-credenciamento-de-imprensa,High,5-6/08/2024. Confirmar fechas.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J194,260,Luiz Inácio Lula da Silva,Brasil,Completed,2024-09-22,2024-09-24,3,United States,North America,New York,Multilateral,Global Forum,TRUE,79ª AGNU,NA,Apertura de la 79a AGNU; Cumbre del Futuro.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/aviso-as-redacoes/participacao-do-presidente-lula-na-79a-sessao-da-assembleia-geral-das-nacoes-unidas-2013-nova-york-22-a-25-de-setembro-2013-credenciamento-de-imprensa,High,22-24/09/2024.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J195,261,Luiz Inácio Lula da Silva,Brasil,Canceled,2024-10-22,NA,NA,Russia,Europe,Kazan,Multilateral,Global Forum,NA,XVI Cúpula BRICS (Kazan),NA,Cumbre BRICS de Kazan. CANCELADO tras una caida domestica con traumatismo craneal (19/10/2024); participo por videoconferencia.,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-10/lula-cancela-ida-ao-brics-na-russia-apos-acidente-domestico,High,"Cancelado por salud; sin duracion. Participacion virtual. NOTA 2026-07-20: la caida domestica de Lula (corte occipital, 5 puntos) fue el sabado 19/10/2024; participo por videoconferencia en la sesion plenaria del BRICS Kazan el miercoles 23/10/2024 (fuentes: Agencia Brasil, Planalto).",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J196,262,Luiz Inácio Lula da Silva,Brasil,Completed,2025-03-01,2025-03-01,1,Uruguay,South America,Montevideo,Bilateral,Inauguration/Funeral,NA,Posse de Yamandú Orsi,Jefe de Estado/Gobierno,Asuncion de Yamandu Orsi en Uruguay; regreso de la izquierda al gobierno.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-presidente-luiz-inacio-lula-da-silva-na-cerimonia-de-posse-do-presidente-eleito-do-uruguai-yamandu-orsi,High,1/03/2025. Confirmar.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J197,263,Luiz Inácio Lula da Silva,Brasil,Completed,2025-03-24,2025-03-27,4,Japan,Asia-Pacific,Tokyo,Bilateral,State Visit,NA,Imperador Naruhito / Shigeru Ishiba,Jefe de Estado/Gobierno,Visita de Estado a Japon; comercio e inversiones. Tramo 1.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-do-presidente-luiz-inacio-lula-da-silva-ao-japao-toquio-de-25-a-27-de-marco-de-2025,High,Gira Asia mar 2025; fechas a confirmar (pendiente).,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J197,264,Luiz Inácio Lula da Silva,Brasil,Completed,2025-03-27,2025-03-29,3,Vietnam,Asia-Pacific,Hanoi,Bilateral,State Visit,NA,Governo do Vietnã,Jefe de Estado/Gobierno,Visita de Estado a Vietnam; comercio Sur-Sur. Tramo 2 (final).,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-de-estado-do-presidente-luiz-inacio-lula-da-silva-a-hanoi-vietna-27-a-29-de-marco-de-2025,High,Fechas estimadas (pendiente de confirmar).,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J198,265,Luiz Inácio Lula da Silva,Brasil,Completed,2025-04-09,2025-04-09,1,Honduras,Central America,Tegucigalpa,Multilateral,Regional Summit,NA,IX Cúpula da CELAC,NA,Cumbre CELAC en Tegucigalpa.,https://www.gov.br/planalto/en/latest-news/2025/04/president-lula-attends-celac-summit-in-honduras-strengthening-regional-integration,High,9/04/2025. Confirmar.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J199,266,Luiz Inácio Lula da Silva,Brasil,Completed,2025-05-08,2025-05-10,3,Russia,Europe,Moscow,Bilateral,Working Visit,TRUE,Vladímir Putin (desfile dos 80 anos da vitória),Jefe de Estado/Gobierno,Desfile del Dia de la Victoria (80 anos) en Moscu; bilateral con Putin; muy comentado. Tramo 1.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/aviso-as-redacoes/viagem-do-presidente-luiz-inacio-lula-da-silva-a-moscou-russia-08-a-10-de-maio-de-2025-medicamentos-ilegais-na-russia-e-risco-de-prisao,High,"Gira Rusia-China 9-13/05/2025. CORRECCION 2026-07-20: Start_Date 2025-05-09 -> 2025-05-08, segun aviso oficial MRE 'Viagem...a Moscou, Russia (08 a 10 de maio de 2025)'.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J199,267,Luiz Inácio Lula da Silva,Brasil,Completed,2025-05-12,2025-05-13,2,China,Asia-Pacific,Beijing,Multilateral,Regional Summit,TRUE,Fórum CELAC-China + Xi Jinping,NA,Foro CELAC-China en Beijing y bilateral con Xi; inversiones y Franja y la Ruta. Tramo 2 (final).,https://agenciagov.ebc.com.br/noticias/202505/201co-apoio-chines-e-decisivo-para-tirar-do-papel-rodovias-ferrovias-portos-e-linhas-de-transmissao201d-diz-lula-em-pequim,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J200,268,Luiz Inácio Lula da Silva,Brasil,Completed,2025-06-05,2025-06-06,2,France,Europe,Paris,Bilateral,State Visit,NA,Emmanuel Macron,Jefe de Estado/Gobierno,Visita de Estado a Francia; acuerdo Mercosur-UE y medio ambiente rumbo a la COP30.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-de-estado-do-presidente-luiz-inacio-lula-da-silva-a-franca-paris-5-e-6-de-junho-de-2025,High,5-6/06/2025. Confirmar.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J201,269,Luiz Inácio Lula da Silva,Brasil,Completed,2025-09-23,2025-09-24,2,United States,North America,New York,Multilateral,Global Forum,TRUE,80ª AGNU (+ encontro breve com Trump),NA,Apertura de la 80a AGNU; contexto de tension con Trump por aranceles del 50%; breve encuentro/saludo.,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2025/09/lula-tem-serie-de-eventos-estrategicos-durante-a-80a-assembleia-geral-da-onu,High,23-24/09/2025.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J202,270,Luiz Inácio Lula da Silva,Brasil,Completed,2025-10-25,2025-10-27,3,Malaysia,Asia-Pacific,Kuala Lumpur,Multilateral,Global Forum,TRUE,Cúpula da ASEAN (+ reunião com Trump),NA,Cumbre ASEAN en Kuala Lumpur; reunion con Trump que descomprimio la crisis arancelaria.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-celebrados-por-ocasiao-da-visita-de-estado-do-presidente-luiz-inacio-lula-da-silva-a-kuala-lumpur-malasia-24-a-28-de-outubro-de-2025,High,"26-27/10/2025. Confirmar fechas. CORRECCION 2026-07-20: Start_Date 2025-10-26 -> 2025-10-25. MRE confirma recepcion oficial y bilateral con PM Anwar Ibrahim el 25/10 en Putrajaya, previo a la Cupula ASEAN (26-28/10) y conferencia de cierre el 27/10/2025.",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J203,271,Luiz Inácio Lula da Silva,Brasil,Completed,2025-11-09,2025-11-09,1,Colombia,South America,Santa Marta,Multilateral,Regional Summit,TRUE,IV Cúpula CELAC-União Europeia,NA,Cumbre CELAC-UE en Santa Marta.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/aviso-as-redacoes/iv-cupula-celac-ue-santa-marta-colombia-9-e-10-de-novembro-2013-credenciamento-de-imprensa,High,"9-10/11/2025. Confirmar. CORRECCION 2026-07-20: End_Date 2025-11-10 -> 2025-11-09. Lula participo solo del primer dia de la IV Cupula CELAC-UE en Santa Marta (9/11) y retorno el mismo dia a Belem para la apertura de la COP30 (fuentes: Agencia Brasil, Diario do Grande ABC).",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J204,272,Luiz Inácio Lula da Silva,Brasil,Completed,2026-04-16,2026-04-18,3,Spain,Europe,Barcelona,Multilateral,Global Forum,TRUE,I Cumbre Brasil-España + IV Foro Democracia Sempre,NA,"Firma de acuerdos bilaterales; defensa de la democracia y del multilateralismo junto a Sanchez, Sheinbaum, Petro, Orsi y Ramaphosa.",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-i-cupula-espanha-brasil-barcelona-17-de-abril-de-2026,High,Evento primario: Foro Democracia Sempre (multilateral); cumbre bilateral al margen. Llego la noche del 16/4.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J204,273,Luiz Inácio Lula da Silva,Brasil,Completed,2026-04-19,2026-04-20,2,Germany,Europe,Hannover,Bilateral,State Visit,NA,Friedrich Merz / Hannover Messe 2026,Jefe de Estado/Gobierno,"Visita de Estado; honores del canciller Merz; ~10 acuerdos (defensa, IA, clima, minerales criticos); Brasil pais socio de la feria.",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-de-estado-do-presidente-luiz-inacio-lula-da-silva-a-hannover-alemanha-19-e-20-de-abril-de-2026-2,High,3a Consulta Intergubernamental Brasil-Alemania.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J204,274,Luiz Inácio Lula da Silva,Brasil,Completed,2026-04-21,2026-04-21,1,Portugal,Europe,Lisboa,Bilateral,Working Visit,NA,PM Luís Montenegro / presidente António José Seguro,Jefe de Estado/Gobierno,Cierre de gira europea; cooperacion bilateral con foco en la comunidad brasilenia y la CPLP.,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2026/04/presidente-lula-cumpre-agenda-na-espanha-alemanha-e-portugal-entre-17-e-21-de-abril,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J205,275,Luiz Inácio Lula da Silva,Brasil,Completed,2026-05-06,2026-05-08,3,United States,North America,Washington DC,Bilateral,Working Visit,NA,Donald Trump,Jefe de Estado/Gobierno,"Reunion de casi tres horas en la Casa Blanca (7/5): tarifaço, Seccion 301/Pix, crimen organizado, minerales criticos, reforma de la ONU.",https://agenciabrasil.ebc.com.br/internacional/noticia/2026-05/lula-deixa-a-casa-branca-apos-reuniao-com-trump,High,HALLAZGO de re-verificacion 2026-07-07 (no estaba en la base): Agencia Brasil + Poder360 + La Nacion.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J206,276,Luiz Inácio Lula da Silva,Brasil,Completed,2026-06-15,2026-06-15,1,Switzerland,Europe,Geneva,Bilateral,Working Visit,NA,Guy Parmelin,Jefe de Estado/Gobierno,"Bilateral con el presidente suizo sobre comercio y Acuerdo MERCOSUR-EFTA, al llegar a Ginebra rumbo al G7.",https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/notas-oficiais/notas-a-imprensa/lula-tem-reuniao-bilateral-com-o-presidente-da-suica-guy-parmelin,High,"Visita bilateral real (nota oficial Planalto), no escala tecnica. Mismo Journey que el G7 (J206).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J206,277,Luiz Inácio Lula da Silva,Brasil,Completed,2026-06-15,2026-06-17,3,France,Europe,Évian-les-Bains,Multilateral,Global Forum,TRUE,Cumbre del G7 de Évian (invitado),NA,"Decima participacion en el G7; parcerias internacionales, crecimiento e IA; bilaterales con Macron y la PM japonesa Takaichi.",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-presidente-luiz-inacio-lula-da-silva-na-cupula-do-g7-em-evian-les-bains-franca-2013-16-e-17-de-junho-de-2026,High,Tema G7 -> Cooperacion Politica General (doctrina 5.7).,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J207,278,Luiz Inácio Lula da Silva,Brasil,Completed,2026-06-30,2026-06-30,1,Paraguay,South America,Asunción,Multilateral,Regional Summit,TRUE,LXVIII Cúpula do MERCOSUL,NA,Defensa del MERCOSUR como necesidad estrategica; aporte de USD 100 millones al FOCEM; bilateral con Kast.,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2026/06/presidente-lula-participa-da-lxviii-cupula-do-mercosul-no-paraguai-em-30-de-junho,High,Viaje de un dia. Ultimo viaje previsto del semestre: restriccion electoral desde el 4/7.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J208,279,Luiz Inácio Lula da Silva,Brasil,Completed,2025-11-21,2025-11-23,3,South Africa,Africa,Johannesburg,Multilateral,Global Forum,TRUE,XX Cumbre del G20,NA,"Cumbre del G20; advirtio que el foro esta amenazado; bilaterales al margen (Ramaphosa, IBSA).",https://agenciabrasil.ebc.com.br/en/politica/noticia/2025-11/lula-arrives-south-africa-g20-summit,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J208,280,Luiz Inácio Lula da Silva,Brasil,Completed,2025-11-23,2025-11-24,2,Mozambique,Africa,Maputo,Bilateral,State Visit,NA,Daniel Chapo,Jefe de Estado/Gobierno,Visita oficial por 50 anios de relaciones; nueve acuerdos de cooperacion; Doutor Honoris Causa en Maputo.,https://agenciabrasil.ebc.com.br/politica/noticia/2025-11/lula-recebe-titulo-de-doutor-honoris-causa-em-mocambique,High,Viajo directo desde el G20.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J209,281,Luiz Inácio Lula da Silva,Brasil,Completed,2026-01-27,2026-01-28,2,Panama,Central America,Panama City,Multilateral,Global Forum,TRUE,Foro Económico CAF América Latina y Caribe / José Raúl Mulino,NA,Abrio el Foro Economico de la CAF; visita de Estado y bilateral con Mulino; acuerdos comerciales y de inversion.,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2026/01/201camerica-latina-e-caribe-sao-capazes-de-construir-um-projeto-autonomo-de-insercao-internacional201d-diz-lula-no-panama,High,"Sustituyo a Davos, al que no fue.",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J210,282,Luiz Inácio Lula da Silva,Brasil,Completed,2026-02-18,2026-02-22,5,India,Asia-Pacific,New Delhi,Bilateral,State Visit,TRUE,Narendra Modi / Cumbre sobre Impacto de la IA,Jefe de Estado/Gobierno,Visita de Estado; cumbre global de IA; foro empresarial; 11 acuerdos; meta comercial de USD 20000 millones.,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2026/02/lula-fortalece-parcerias-comerciais-e-economicas-em-viagem-a-india-e-a-coreia-do-sul,High,Escala tecnica en Tunez no computa.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J210,283,Luiz Inácio Lula da Silva,Brasil,Completed,2026-02-22,2026-02-24,3,South Korea,Asia-Pacific,Seoul,Bilateral,State Visit,NA,Lee Jae-myung,Jefe de Estado/Gobierno,Primera visita de Estado a Corea del Sur; Plan de Accion Trienal 2026-2029; Foro Empresarial Brasil-Corea.,https://agenciabrasil.ebc.com.br/internacional/noticia/2026-02/itamaraty-detalha-viagem-de-lula-india-e-coreia-do-sul,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J210,284,Luiz Inácio Lula da Silva,Brasil,Completed,2026-02-24,2026-02-25,2,United Arab Emirates,Middle East,Abu Dhabi,Bilateral,Working Visit,NA,Mohammed bin Zayed Al Nahyan,Jefe de Estado/Gobierno,Reunion con el emir de Abu Dhabi para cerrar el giro asiatico; sin visita de Estado ni firma de acuerdos.,https://www.poder360.com.br/poder-governo/lula-vai-a-abu-dhabi-em-escala-surpresa-para-encerrar-tour-pela-asia/,Medium,FUENTE-DEBIL en fechas: estimadas; la parada era escala tecnica y se incorporo a la agenda oficial. CONFIRMAR con Itamaraty/Planalto.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J211,285,Luiz Inácio Lula da Silva,Brasil,Completed,2026-03-21,2026-03-21,1,Colombia,South America,Bogotá,Multilateral,Regional Summit,NA,X Cumbre CELAC / I Foro CELAC-África,NA,Cumbre de la CELAC y Foro CELAC-Africa; defensa de la soberania regional; baja adhesion de lideres.,https://www.correiobraziliense.com.br/politica/2026/03/7381003-lula-participa-de-cupula-da-celac-e-forum-com-paises-africanos.html,High,Solo 5 de los 33 jefes de Estado de la CELAC presentes.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J083,286,Luiz Inácio Lula da Silva,Brasil,Completed,2009-09-24,2009-09-25,2,United States,North America,Pittsburgh,Multilateral,Global Forum,NA,Cumbre del G20 de Pittsburgh,NA,Cumbre del G20 de Pittsburgh; agenda de reforma de la gobernanza economica global.,https://2009-2017.state.gov/e/eb/ecosum/pittsburgh2009/resources/165081.htm,High,"Tramo CREADO 2026-07-08 por desdoblamiento de la fila de Nueva York (J083), que mezclaba la 64ª AGNU con la Cumbre del G20 de Pittsburgh. Comparte Journey_ID: fue el mismo viaje fisico a EEUU.",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU3-J192,287,Luiz Inácio Lula da Silva,Brasil,Completed,2024-07-09,2024-07-09,1,Bolivia,South America,Santa Cruz de la Sierra,Bilateral,Working Visit,NA,Luis Arce (Presidente de Bolivia),Jefe de Estado/Gobierno,"Visita de trabajo bilateral a Bolivia; Lula se reunió con el presidente Luis Arce en Santa Cruz de la Sierra, un día después de la cumbre del Mercosur en Asunción.",https://www.gov.br/planalto/en/latest-news/2024/07/lula-to-attend-64th-mercosur-summit-in-paraguay-make-official-visit-to-bolivia,High,"Tramo bilateral CREADO 2026-07-20 tras detectar que el dato original (Trip_ID 258) mezclaba la 64a Cumbre del Mercosur en Asuncion, Paraguay, con esta visita bilateral a Bolivia. Comparte Journey_ID: fue el mismo viaje fisico. Ver nota metodologica en Trip_ID 258.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
